0x2e520511, 0x3bd4127c8dc9ff2a93287983d195702d4b8fec914caa14f40cf5c34c283fa14eec60bc6e9c9ef6e0648661d8d6910be3e630e11c711d4a18, 0x339516c461901aaf927bde52b115bfd6de560d42926fb222859afcdc2e520511,46399701,100143621349.00 
0x16b65672, 0xfc9b078e55940a0f74462c7b80c09d8a81a59d3878ad7facf330d7bdfe15f9910546508d14911f64c92cc334a105bfcdb256b039e1b05a66, 0x26e376603dec9144916d68216e7c00d92dbd088499626cb0cebe1d2116b65672,61922763,134592818675.00 
0x68d2c818, 0x99a311ab596d1a960cee47a0003afe8e80febdf5661294655f8806fb5c94caa2808384553d13701dea9f2e017a4ac1f0c2896bb0e1eda533, 0xc0feac191e2734aa7e51691a9af664cf2e4f1400acca017a3bc4f3f768d2c818,113359852,235449199436.00 
0xe1a13ebf, 0x1ae6d7306712cdd7aeec4ca9ef30c04649c2890c0cc0039025da2509b716dde020f67f73550b178647febb7fd96be5e84fc337b3389e5e90, 0x1e2995720ab8cc9d0df65e8ad101c1635b4bf1cb9b4f4cb49fa278a8e1a13ebf,136625340,281070915257.00 
0xfcf6e56a, 0x6a08732c7d2c909a00e444c5fb710fb8442140246dc26c457b836d4dae50c7ac8a8e71c5b275e17bc37bf84e079dce16b1af598f156b620a, 0xa89d59a39ec305f1a571878eb3c3f9a30d94529fba491767e0d27d79fcf6e56a,202894573,408720636250.00 
0x3a7d5aba, 0x958235dd56f698e9cb5497c9f95f4cfee4447c1693c29643090a8ce6afc4634d509f313c78a595b61379b19efaecdeb03e208794df3caa0e, 0xdcac1242d1ea5c57c15aae0a656e75c0a9e2007f9fefd8e569c2bd453a7d5aba,245673576,496174718221.00 
0x0ca5a59f, 0x4b23818674a42bf232ac8884720b4941a8968e4b6d59676b9d7e0d8175b310812935442260a74998a04d548e02dfca1beef2081817fdb707, 0xc0953f23c9ca576b55043d57c7e8f94129c425dc2819cbab6d4c0ed00ca5a59f,331475301,655489565082.00 
0xfbf01294, 0x499ac3c0642e82494e75b27e44be4bbbba960bbac767348c3b1a4121b0001d5382a1af83058a5878895a3e9cdecf4d69cc543c70d52b4cc3, 0xb13ad8f92e5a483c846791c98efbb6daef5212778186f5495b54843ffbf01294,461397320,904103293694.00 
0xe6476055, 0x6511a296b0e2da7e071e0d8d2313be2d4220b99f03c415f38ba5e53dfa142dfa5bf6c1fdcfa6c64105b69e1d4b8afddcc8ce52f02073b89d, 0x0ad6db950ae7b232e6b5c1f405358de75d5d3e33c50449d67c038950e6476055,542209815,1085736312877.00 
0x8998adae, 0xaa31d67e6d3d13c4027270d33dfc752922095d373fcf091c26a9fdb1d022822d4fa4d5eda67cb294f2eac72a3abe23d8a29e5bcac38c607a, 0x70901fb0d95d65474b2d8aaac24f1c7612f0d6ff5f30a7776042da768998adae,550288739,1105560376350.00 
0xf6b2263f, 0x50dacea40ae058066003f639e7b0c26fe7a7ec1d2a6ac2fcbf1296287f0f0a279eada7d87255d92bf9a14508e3b05b926eb535271b3c13c1, 0xb154b7b87d5267b5001e50f0864ee09a7e77a0e0e3b9e0af8b52cc33f6b2263f,587141193,1136963756242.00 
0xe02ab24f, 0xcb007c90c462916ab45d5677fdfb082c7d5b416acedb56756befac83ac2e1d36ec9d27a7e023c74ef5b403dbf0f1eb5d6fdfcfdef8a613ab, 0x547f100d57dadeb74d900e82f9fdb40e15b877b4fca0bedde87c9c7be02ab24f,673954866,1278808497412.00 
0xa3db684e, 0x5a206875e86888b80af412bbb47d6097e6954c035c1e5e99f6fc12f85b651e32040336931d5ee1a51b82023e97e48acc928e44c17827f66d, 0x672cbfccae93376f4d366e1a44881a7932eac12da9b2b6c9c1e3fdf5a3db684e,705568387,1336653410397.00 
0xc5d1ea8d, 0x0541374894468bc00125d8ac2e4cdf0a510ff4b9757cd542310f2f9f3653ead32fef00f99312a82e33078604ca1694e1aba885cdbc098893, 0x89fbb3848c646fef4037e7dc970c4b5dfb4285b1a7b399b942a610fdc5d1ea8d,826139869,1542319504773.00 
0x7342a031, 0xb2d891ec4ff6d071257ff670959f629443ec484cf68b2a8622d8bb917944935f9352d1dc4e2adbd57b1e6325a26e3f7fb2d86d7cb0fc2532, 0x4af85a53d9def3b551625ab3c2e0e34b9636fdc739cad10419f08d197342a031,834787581,1534738998359.00 
0x11c05cb7, 0x5d293e74989edfffd2253b908cf6a7624dfc26bb60e0b08f113574a6ab466e18d98530a217b2f645e57431a695cd352b74d1ed9b8a848ad7, 0xf9620665bd1591908a7e067ce1cd3c267d5f7292312d40250c1756e611c05cb7,842997627,1557919809849.00 
0xb3c4ac6e, 0x4cf8a3d9d0d242b922caccdefabf8a1277da4a0f0f75d577ae2616b46aa2cb20ec943f28b58a19c6e2c73aadea2ee7a83d8457925c22560b, 0x1ad83fe82a835e447451938250d12cd44209c289f6f270ea7a3d7922b3c4ac6e,858395282,1573956633033.00 
0x7b6fea9f, 0xae504a4dbb86b6937704cc31ed69a1eebfc2e70e84fc46ab0571705bfd207415588724b8384b15edf1d880ea7fefee7d64a746b11f5e25e8, 0xb91eae10570cc58e2674608be236c383173b9fef91ddd0c21195acb47b6fea9f,891741611,1674268413439.00 
0xdb07665b, 0x70cff2359bb9403d1e43ba672f2381c0bbd739710989aa99ccdd035cc4936d78c320fe99a16cb998c1d008a886fa1f792da5e1cd18e3b030, 0x8f7b1f413e243b4001219b957fbe03893fde4a2f5f755d1001a5f516db07665b,908359573,1652348110908.00 
