0x23, 0x213fbd602ada16de4aa55635184a59c38a0365e96067522d58a029c0b801b180aaf6bba44f9d9bba807a5ddbd2e041573fbf1e4c1a3c3b11, 0xd0f4f843a50005e5c76673218d315c8da6525e53eba4ccc9f9fda255fd0dc923, 221, 213457116
0x68, 0x660bd11fd50301138ba59da49c2efb9cab1f82fb5adc9ec00a9a259ea4254063529ea2414ed6ace5a17527d3304287f69601e28ca22db3bb, 0xc32c057ca03c9d50768b147c7d254b7c2118dfd8241e619e21e17bc2cb263868, 335, 215264557
0x6a, 0x011a983911a5d3bbb43e3b2b5b7480be33aba7ee50515a28678a360c990cec887effd520a67a31936b357e435950d6b312accb0c0f4ae983, 0x62bd62c571bca90f2a1dd0d513780d35ddff3a704bbefcdc615ceb076a03636a, 94, 208714219
0xfc, 0x45d35d4aad293d073b82d24314ec8331fd949bc289269e760c819893cd794e46ab2b34da745dd7d7b46a6fe4f50e8039d724440222508dea, 0x26c86855aa8c729ff5e810a3405d9fa09f71db6052c020df6f7554bc1e65bffc, 811, 227509466
0x03, 0x9c7919605bcd6b02e75fac3f2b3befaaab26baa3eb5fa09cb4c3b0ae7d7a83b4e264b2fc1bd97048288c3a84820804e23d7deab479d1d990, 0x6c4cca027e6b224062384f663849360f9dce1ba0ddf4d67b57a726bcf80eeb03, 22, 123628164
0x97, 0x47036a25e8860a233aa80dc06968dbe39709b5a381091d71f7cbf18861de7585e25b6eedfcafce3c75fa27792619b07c677a1863970faa37, 0x0c42272c7789036645842f0b5fd79031ec8cf94c04e18aea83cdd5a6e411ff97, 85, 207643333
0x1d, 0xfe0f006d5dcc4ac70bf754130cb4b0ec0b7f7aedf4f3936ea3abd38fa52832d90c38c0f2282c9f288635ca2b4b2f7677340f19b0b22216a2, 0x8bbd4affb786d81bb9f5abc0853ed39fd1f2dfdaa86105a0a26e731805e6171d, 108, 208879229
0x83, 0x8477271d14ea26425f299281a25c007455d3b9542d2215b6afa15fa1730fe1dd294b1d8cb3b94fea0a3725084242517fc64c5bf5599ab189, 0x4c776cf975fe79e86e6d2686eea9f6135aae7c345348c9daa81065613c46d883, 426, 214328053
0x74, 0x6763d3949fdabca0413a2191509f6c63b3d4fff2e8e51b5bde87b51f12d34d406e2c6bc32918f24b57a2dc8ba45bae88ecdeefa9f37f2a17, 0x7d38050eddae0d521366912604bf466480e60e051d7e0202d0f936481bac6574, 823, 225452205
0xa1, 0xb73b217153ad19f9243c7b0775b2e92f92f7baa65eb5e7d6648693db47ffb6b3debb3a3c28eb0ebb174c731d153d5763fcf5cd2961479d3c, 0xe2ad7baf2c3122729d3c01d059000d1d31f9c7c8dce821c8ffc1124f0d2614a1, 245, 211796214
0x7e, 0x25690e4f1033062b09e9a23c3f2046ea83a399eb39156e39883d166af8514cb32e2564d7b5444cc19810e701c7526573a53b607e5dd91fd8, 0x58cf73168bd47bc92fb6bf83e9eec8efe5598a3e8c2cee96a0807b147ac4937e, 41, 179324096
0x3c, 0x539da430ece7f3f61c35f26acc488243cafe137338945b9696a017b785bf3c4429785089b7f46051acfd8d75e849d1957001a576d3016d08, 0x08ac460bcdb828ff6076bf9eea866270250cf660dc1ddc8b73d9a93673d9e73c, 98, 208061783
0xff, 0x8dc6aaabba9c076b7686e0e6536787948cbca945bd2357bae8f2aa2f81fb94fb4b8655fd3b358d26c23397e21345a2a306af2ff9b863fcf9, 0x9051484b0d8c167735fddf261ce88f84132f170a4bcec2b37ddbbb4dce1dfeff, 27, 116488180
0xd8, 0x236833b6694639cbfc961ae74ed53c5b797c67705340f0345593ef2d8d14446b02f866f995c71961aabad8e186b17ec4ae87f0cff4c1ac8f, 0x9451e657863c7fc1de7709e76120f228ce973bbc59ae5cc03bddd4188fad8cd8, 109, 208960813
0x0b, 0xe6c1f39fa7532cf0c13fc5118192fdbf00e53c34f241aed1ebae0e76bac1cc92ef923ab9ab4f5846521dce603c6f355163c66d35eb1e7411, 0x7ae2f8ce171cf3ef79832084cf0a25419fe79167ab9e3a5d9f99cae8c839cf0b, 578, 221021061
0x70, 0x3d9cb5228c8096d8a34a55dec6884ce6868a55578ded5633b85349dcfbe4c02efabfb9ab6c1d0c5eef7f22792dab090b62a5bb458442588c, 0xa5096eef4f48e03b275e521a561b803667223fbb6ac44af346b33d40fbf79c70, 255, 211549415
0xbe, 0xf06f33d392eec4e747832698d45793957282ebe7ed91cd0f62a090724a35865c5f0e4b6f1043ecc4934f9fdcba42706112b3caaa1dde9140, 0x3ded26e70f22c1f2d3902c0b46140f47be60a057a23f64fec9288d65d76ae4be, 28, 149578842
0xbf, 0x9378b1dd255956db9a684c366295c49cc217bb08eaf1f5510ad713b1c27b330d0f05a20f99389cb9ef397f741032c6d1853b89cd412b3918, 0xdef2cb05774d877caa5b5c8b62c83b71d23e23f0b84d17c526522ea8581f3ebf, 48, 204364346
